Cochrane Review ID,Author(s),Title,Source,Year,Abstract,Issue,Publisher,ISSN,Keywords,DOI,URL,Cochrane Review Group Code
"CD006248.PUB3","Baalbergen, A; Veenstra, Y; Stalpers, L","Primary surgery versus primary radiotherapy with or without chemotherapy for early adenocarcinoma of the uterine cervix","Cochrane Database of Systematic Reviews","2013",,"1","John Wiley & Sons, Ltd","1465-1858","Adenocarcinoma [drug therapy, pathology, *radiotherapy, *surgery]; Carcinoma, Squamous Cell [pathology, radiotherapy, surgery]; Chemoradiotherapy; Combined Modality Therapy [methods]; Female; Humans; Neoplasm Staging; Radiotherapy, Adjuvant [adverse effects]; Retrospective Studies; Uterine Cervical Neoplasms [drug therapy, pathology, *radiotherapy, *surgery]","10.1002/14651858.CD006248.pub3","http://dx.doi.org/10.1002/14651858.CD006248.pub3","Gynaecological, Neuro-oncology and Orphan Cancer"
"CD006247.PUB3","van Dalen, EC; Mank, A; Leclercq, E; Mulder, RL; Davies, M; Kersten, MJ; van de Wetering, MD","Low bacterial diet versus control diet to prevent infection in cancer patients treated with chemotherapy causing episodes of neutropenia","Cochrane Database of Systematic Reviews","2016",,"4","John Wiley & Sons, Ltd","1465-1858","Antifungal Agents [therapeutic use]; Antineoplastic Agents [*adverse effects]; Anti‐Bacterial Agents [therapeutic use]; Bacterial Infections [*prevention & control]; Fever [diet therapy]; Humans; Mycoses [*prevention & control]; Neoplasms [*drug therapy]; Neutropenia [chemically induced, *diet therapy]; Randomized Controlled Trials as Topic","10.1002/14651858.CD006247.pub3","http://dx.doi.org/10.1002/14651858.CD006247.pub3","Childhood Cancer"
"CD006244.PUB3","Bradley, PM; Lindsay, B; Fleeman, N","Care delivery and self management strategies for adults with epilepsy","Cochrane Database of Systematic Reviews","2016",,"2","John Wiley & Sons, Ltd","1465-1858","Adult; Delivery of Health Care [*methods]; Epilepsy [nursing, *therapy]; Humans; Neurology; Outcome and Process Assessment, Health Care; Patient Education as Topic [methods]; Randomized Controlled Trials as Topic; Self Care [*methods]","10.1002/14651858.CD006244.pub3","http://dx.doi.org/10.1002/14651858.CD006244.pub3","Epilepsy"
"CD006243.PUB2","Moja, L; Tagliabue, L; Balduzzi, S; Parmelli, E; Pistotti, V; Guarneri, V; D'Amico, R","Trastuzumab containing regimens for early breast cancer","Cochrane Database of Systematic Reviews","2012",,"4","John Wiley & Sons, Ltd","1465-1858","*Receptor, erbB-2; Antibodies, Monoclonal, Humanized [adverse effects, *therapeutic use]; Antineoplastic Agents [adverse effects, *therapeutic use]; Antineoplastic Combined Chemotherapy Protocols [*therapeutic use]; Breast Neoplasms [chemistry, *drug therapy, mortality, pathology]; Disease-Free Survival; Female; Heart Failure [chemically induced]; Humans; Neoplasm Recurrence, Local [prevention & control]; Stroke Volume [drug effects, physiology]; Time Factors; Trastuzumab; Ventricular Dysfunction, Left [chemically induced]","10.1002/14651858.CD006243.pub2","http://dx.doi.org/10.1002/14651858.CD006243.pub2","Breast Cancer"
"CD006242.PUB2","Balduzzi, S; Mantarro, S; Guarneri, V; Tagliabue, L; Pistotti, V; Moja, L; D'Amico, R","Trastuzumab‐containing regimens for metastatic breast cancer","Cochrane Database of Systematic Reviews","2014",,"6","John Wiley & Sons, Ltd","1465-1858","Anthracyclines [administration & dosage]; Antibodies, Monoclonal, Humanized [adverse effects, *therapeutic use]; Antineoplastic Agents [adverse effects, *therapeutic use]; Antineoplastic Combined Chemotherapy Protocols [therapeutic use]; Aromatase Inhibitors [therapeutic use]; Breast Neoplasms [*drug therapy, metabolism, pathology]; Bridged-Ring Compounds [administration & dosage]; Disease-Free Survival; Female; Humans; Lapatinib; Quinazolines [administration & dosage]; Randomized Controlled Trials as Topic; Receptor, ErbB-2 [metabolism]; Taxoids [administration & dosage]; Trastuzumab","10.1002/14651858.CD006242.pub2","http://dx.doi.org/10.1002/14651858.CD006242.pub2","Breast Cancer"
"CD003278.PUB2","Orrell, RW; Copeland, S; Rose, MR","Scapular fixation in muscular dystrophy","Cochrane Database of Systematic Reviews","2010",,"1","John Wiley & Sons, Ltd","1465-1858","Humans; Muscular Dystrophies [surgery]; Muscular Dystrophy, Facioscapulohumeral [*surgery]; Orthopedic Procedures [methods]; Scapula [*surgery]","10.1002/14651858.CD003278.pub2","http://dx.doi.org/10.1002/14651858.CD003278.pub2","Neuromuscular"
"CD006227.PUB2","Liu, Y; Yang, K; Wu, T; Roberts, H; Li, J; Tian, J; Ma, B; Tan, J; Zhang, P","Microwave therapy for cervical ectropion","Cochrane Database of Systematic Reviews","2007",,"4","John Wiley & Sons, Ltd","1465-1858","Chronic Disease; Female; Humans; Microwaves [*therapeutic use]; Randomized Controlled Trials as Topic; Uterine Cervicitis [*radiotherapy]","10.1002/14651858.CD006227.pub2","http://dx.doi.org/10.1002/14651858.CD006227.pub2","Gynaecology and Fertility"
"CD006226.PUB3","Sinawat, S; Buppasiri, P; Lumbiganon, P; Pattanittum, P","Long versus short course treatment with metformin and clomiphene citrate for ovulation induction in women with PCOS","Cochrane Database of Systematic Reviews","2012",,"10","John Wiley & Sons, Ltd","1465-1858","Clomiphene [*administration & dosage]; Drug Administration Schedule; Drug Therapy, Combination [methods]; Female; Fertility Agents, Female [*administration & dosage]; Humans; Infertility, Female [drug therapy]; Metformin [*administration & dosage]; Ovulation Induction [*methods]; Polycystic Ovary Syndrome [*complications]","10.1002/14651858.CD006226.pub3","http://dx.doi.org/10.1002/14651858.CD006226.pub3","Gynaecology and Fertility"
"CD001950","Resende Lima, A; Soares‐Weiser, K; Bacaltchuk, J; Barnes, TRE","Benzodiazepines for neuroleptic‐induced acute akathisia","Cochrane Database of Systematic Reviews","1999",,"4","John Wiley & Sons, Ltd","1465-1858","Acute Disease; Akathisia, Drug‐Induced [*drug therapy]; Antipsychotic Agents [*adverse effects]; Benzodiazepines [*therapeutic use]; Humans; Randomized Controlled Trials as Topic","10.1002/14651858.CD001950","http://dx.doi.org/10.1002/14651858.CD001950","Schizophrenia"
"CD003213","Barrington, KJ; Brion, LP","Dopamine versus no treatment to prevent renal dysfunction in indomethacin‐treated preterm newborn infants","Cochrane Database of Systematic Reviews","2002",,"3","John Wiley & Sons, Ltd","1465-1858","Cardiovascular Agents [*adverse effects]; Dopamine [*therapeutic use]; Ductus Arteriosus, Patent [drug therapy]; Humans; Indomethacin [*adverse effects]; Infant, Newborn; Infant, Premature; Renal Agents [*therapeutic use]; Renal Insufficiency [chemically induced, *prevention & control]","10.1002/14651858.CD003213","http://dx.doi.org/10.1002/14651858.CD003213","Neonatal"
"CD003218.PUB2","Annane, D; Moore, DH; Miller, RG","Psychostimulants for hypersomnia (excessive daytime sleepiness) in myotonic dystrophy","Cochrane Database of Systematic Reviews","2006",,"3","John Wiley & Sons, Ltd","1465-1858","Benzhydryl Compounds [adverse effects, therapeutic use]; Disorders of Excessive Somnolence [*drug therapy, etiology]; Humans; Modafinil; Monoamine Oxidase Inhibitors [adverse effects, therapeutic use]; Myotonic Dystrophy [*complications]; Psychotropic Drugs [*therapeutic use]; Randomized Controlled Trials as Topic; Selegiline [adverse effects, therapeutic use]","10.1002/14651858.CD003218.pub2","http://dx.doi.org/10.1002/14651858.CD003218.pub2","Neuromuscular"
"CD003215.PUB2","Lawn, CJ; Weir, FJ; McGuire, W","Base administration or fluid bolus for preventing morbidity and mortality in preterm infants with metabolic acidosis","Cochrane Database of Systematic Reviews","2005",,"2","John Wiley & Sons, Ltd","1465-1858","Acidosis [complications, *drug therapy, mortality]; Buffers; Fluid Therapy [methods]; Humans; Infant, Newborn; Infant, Premature; Infant, Premature, Diseases [*drug therapy, mortality]; Randomized Controlled Trials as Topic; Sodium Bicarbonate [*administration & dosage]; Tromethamine [administration & dosage]","10.1002/14651858.CD003215.pub2","http://dx.doi.org/10.1002/14651858.CD003215.pub2","Neonatal"
"CD011857.PUB2","Grande, AJ; Reid, H; Thomas, EE; Nunan, D; Foster, C","Exercise prior to influenza vaccination for limiting influenza incidence and its related complications in adults","Cochrane Database of Systematic Reviews","2016",,"8","John Wiley & Sons, Ltd","1465-1858","*Exercise; *Vaccination; Adult; Aged; Aged, 80 and over; Humans; Incidence; Influenza Vaccines [*administration & dosage, adverse effects]; Influenza, Human [complications, epidemiology, *prevention & control]; Middle Aged; Randomized Controlled Trials as Topic; Resistance Training [methods]; Time Factors; Walking","10.1002/14651858.CD011857.pub2","http://dx.doi.org/10.1002/14651858.CD011857.pub2","Acute Respiratory Infections"
"CD010326.PUB2","Gurusamy, KS; Nagendran, M; Davidson, BR","Early versus delayed laparoscopic cholecystectomy for acute gallstone pancreatitis","Cochrane Database of Systematic Reviews","2013",,"9","John Wiley & Sons, Ltd","1465-1858","Acute Disease; Cholecystectomy, Laparoscopic [*adverse effects]; Gallstones [complications, *surgery]; Humans; Pancreatitis [etiology, *surgery]; Randomized Controlled Trials as Topic; Time Factors","10.1002/14651858.CD010326.pub2","http://dx.doi.org/10.1002/14651858.CD010326.pub2","Gut"
"CD010322.PUB2","Abdel‐Aleem, H; Aboelnasr, MF; Jayousi, TM; Habib, FA","Indwelling bladder catheterisation as part of intraoperative and postoperative care for caesarean section","Cochrane Database of Systematic Reviews","2014",,"4","John Wiley & Sons, Ltd","1465-1858","*Cesarean Section; Adult; Catheters, Indwelling [*adverse effects]; Drainage [methods]; Early Ambulation; Female; Humans; Postoperative Care [adverse effects]; Pregnancy; Preoperative Care [methods]; Randomized Controlled Trials as Topic; Time Factors; Urinary Bladder; Urinary Catheterization [*adverse effects]; Urination","10.1002/14651858.CD010322.pub2","http://dx.doi.org/10.1002/14651858.CD010322.pub2","Pregnancy and Childbirth"
"CD006215.PUB4","Dumville, JC; Munson, C; Christie, J","Negative pressure wound therapy for partial‐thickness burns","Cochrane Database of Systematic Reviews","2014",,"12","John Wiley & Sons, Ltd","1465-1858","*Negative‐Pressure Wound Therapy; *Wound Healing; Burns [pathology, *therapy]; Humans; Occlusive Dressings; Randomized Controlled Trials as Topic; Suction [instrumentation, methods]","10.1002/14651858.CD006215.pub4","http://dx.doi.org/10.1002/14651858.CD006215.pub4","Wounds"
"CD002101.PUB2","De Salvo, GL; Gava, C; Lise, M; Pucciarelli, S","Curative surgery for obstruction from primary left colorectal carcinoma: Primary or staged resection?","Cochrane Database of Systematic Reviews","2004",,"2","John Wiley & Sons, Ltd","1465-1858","Colorectal Neoplasms [complications, *surgery]; Digestive System Surgical Procedures [methods]; Humans; Intestinal Obstruction [etiology, *surgery]","10.1002/14651858.CD002101.pub2","http://dx.doi.org/10.1002/14651858.CD002101.pub2","Colorectal"
"CD003241.PUB2","Pomeroy, VM; King, LM; Pollock, A; Baily‐Hallam, A; Langhorne, P","Electrostimulation for promoting recovery of movement or functional ability after stroke","Cochrane Database of Systematic Reviews","2006",,"2","John Wiley & Sons, Ltd","1465-1858","*Recovery of Function; *Stroke Rehabilitation; Activities of Daily Living; Electric Stimulation Therapy [adverse effects, *methods]; Humans; Motor Activity; Randomized Controlled Trials as Topic","10.1002/14651858.CD003241.pub2","http://dx.doi.org/10.1002/14651858.CD003241.pub2","Stroke"
"CD003242","Berge, E; Sandercock, PAG","Anticoagulants versus antiplatelet agents for acute ischaemic stroke","Cochrane Database of Systematic Reviews","2002",,"4","John Wiley & Sons, Ltd","1465-1858","Anticoagulants [*therapeutic use]; Aspirin [therapeutic use]; Cerebral Infarction [*drug therapy]; Heparin [therapeutic use]; Humans; Platelet Aggregation Inhibitors [*therapeutic use]; Randomized Controlled Trials as Topic","10.1002/14651858.CD003242","http://dx.doi.org/10.1002/14651858.CD003242","Stroke"
"CD003240.PUB2","Shek, E; Stein, AT; Shansis, FM; Marshall, M; Crowther, R; Tyrer, P","Day hospital versus outpatient care for people with schizophrenia","Cochrane Database of Systematic Reviews","2009",,"4","John Wiley & Sons, Ltd","1465-1858","Aftercare; Ambulatory Care [standards]; Day Care, Medical [economics, *standards]; Hospitals, Psychiatric; Humans; Mental Disorders [therapy]; Program Evaluation; Randomized Controlled Trials as Topic; Schizophrenia [*therapy]","10.1002/14651858.CD003240.pub2","http://dx.doi.org/10.1002/14651858.CD003240.pub2","Schizophrenia"
"CD003247","Neilson, JP","Interventions for treating placental abruption","Cochrane Database of Systematic Reviews","2003",,"1","John Wiley & Sons, Ltd","1465-1858","Abruptio Placentae [*therapy]; Female; Humans; Pregnancy","10.1002/14651858.CD003247","http://dx.doi.org/10.1002/14651858.CD003247","Pregnancy and Childbirth"
"CD002112","Glazener, CMA; Evans, JHC","Desmopressin for nocturnal enuresis in children","Cochrane Database of Systematic Reviews","2002",,"3","John Wiley & Sons, Ltd","1465-1858","Child; Deamino Arginine Vasopressin [*therapeutic use]; Enuresis [*drug therapy]; Humans; Randomized Controlled Trials as Topic; Renal Agents [*therapeutic use]","10.1002/14651858.CD002112","http://dx.doi.org/10.1002/14651858.CD002112","Incontinence"
"CD002113","Eustice, S; Roe, B; Paterson, J","Prompted voiding for the management of urinary incontinence in adults","Cochrane Database of Systematic Reviews","2000",,"2","John Wiley & Sons, Ltd","1465-1858","*Behavior Therapy; Adult; Aged; Humans; Middle Aged; Urinary Incontinence [*therapy]","10.1002/14651858.CD002113","http://dx.doi.org/10.1002/14651858.CD002113","Incontinence"
"CD010469.PUB2","Brady, CJ; Villanti, AC; Law, HA; Rahimy, E; Reddy, R; Sieving, PC; Garg, SJ; Tang, J","Corticosteroid implants for chronic non‐infectious uveitis","Cochrane Database of Systematic Reviews","2016",,"2","John Wiley & Sons, Ltd","1465-1858","Adrenal Cortex Hormones [*administration & dosage]; Adult; Chronic Disease; Drug Implants; Humans; Immunosuppressive Agents [administration & dosage]; Prednisolone [*administration & dosage]; Randomized Controlled Trials as Topic; Recurrence; Standard of Care; Uveitis [*drug therapy]","10.1002/14651858.CD010469.pub2","http://dx.doi.org/10.1002/14651858.CD010469.pub2","Eyes and Vision"
"CD010463.PUB2","Santos, FN; de Castria, TB; Cruz, MRS; Riera, R","Chemotherapy for advanced non‐small cell lung cancer in the elderly population","Cochrane Database of Systematic Reviews","2015",,"10","John Wiley & Sons, Ltd","1465-1858","Aged; Antineoplastic Agents [adverse effects, *therapeutic use]; Antineoplastic Combined Chemotherapy Protocols [adverse effects, *therapeutic use]; Carboplatin [therapeutic use]; Carcinoma, Non‐Small‐Cell Lung [*drug therapy, mortality, pathology]; Cisplatin [therapeutic use]; Female; Humans; Lung Neoplasms [*drug therapy, mortality, pathology]; Male; Platinum Compounds [*therapeutic use]; Quality of Life; Randomized Controlled Trials as Topic","10.1002/14651858.CD010463.pub2","http://dx.doi.org/10.1002/14651858.CD010463.pub2","Lung Cancer"
"CD010464.PUB2","Anabrees, J; Shah, VS; AlOsaimi, A; AlFaleh, K","Glycerin laxatives for prevention or treatment of feeding intolerance in very low birth weight infants","Cochrane Database of Systematic Reviews","2015",,"9","John Wiley & Sons, Ltd","1465-1858","*Infant, Very Low Birth Weight; Enema [methods]; Enteral Nutrition [*adverse effects]; Gestational Age; Glycerol [*therapeutic use]; Humans; Laxatives [*therapeutic use]; Meconium; Randomized Controlled Trials as Topic; Suppositories","10.1002/14651858.CD010464.pub2","http://dx.doi.org/10.1002/14651858.CD010464.pub2","Neonatal"
"CD001999.PUB2","Cosmi, B; Conti, E; Coccheri, S","Anticoagulants (heparin, low molecular weight heparin and oral anticoagulants) for intermittent claudication","Cochrane Database of Systematic Reviews","2014",,"5","John Wiley & Sons, Ltd","1465-1858","Administration, Oral; Ankle Brachial Index; Anticoagulants [adverse effects, *therapeutic use]; Hemorrhage [chemically induced]; Heparin [adverse effects, therapeutic use]; Heparin, Low‐Molecular‐Weight [adverse effects, therapeutic use]; Humans; Intermittent Claudication [*drug therapy]; Prospective Studies; Randomized Controlled Trials as Topic","10.1002/14651858.CD001999.pub2","http://dx.doi.org/10.1002/14651858.CD001999.pub2","Vascular"
